Date,equity_curve
2023-10-27,0.9112208341800431
2023-10-30,0.9137663293378235
2023-10-31,0.914339055316077
2023-11-01,0.9130998679518875
2023-11-02,0.9120903613449411
2023-11-03,0.9090556575285339
2023-11-06,0.9129075730071202
2023-11-07,0.915109060897722
2023-11-08,0.9103379054792446
2023-11-09,0.9170896561553851
2023-11-10,0.9195026443948293
2023-11-13,0.9132796806001541
2023-11-14,0.912254329618061
2023-11-15,0.9159989216006817
2023-11-16,0.9179663558109128
2023-11-17,0.9203483246275556
2023-11-20,0.9210901773307938
2023-11-21,0.9204650939403942
2023-11-22,0.9185266021591374
2023-11-24,0.9233614025868767
2023-11-27,0.9259669911466903
2023-11-28,0.9281227707197132
2023-11-29,0.9262010294657187
2023-11-30,0.9228318059506664
2023-12-01,0.9194419898645648
2023-12-04,0.9155007524869315
2023-12-05,0.9081946792702734
2023-12-06,0.9093978980565023
2023-12-07,0.9024598542017593
2023-12-08,0.9068006591285598
2023-12-11,0.9150498089406698
2023-12-12,0.914507623128964
2023-12-13,0.9129876029770668
2023-12-14,0.9073525728567217
2023-12-15,0.9025273643455847
2023-12-18,0.9076592971349156
2023-12-19,0.9117771360674499
2023-12-20,0.9125632766329861
2023-12-21,0.9090924964848364
2023-12-22,0.9109083711062971
2023-12-26,0.9082567981311098
2023-12-27,0.9097475750393791
2023-12-28,0.9056609479969885
2023-12-29,0.9080503591226162
2024-01-02,0.9103699514913312
2024-01-03,0.9088113397111731
2024-01-04,0.9080436805239552
2024-01-05,0.9097732404852139
2024-01-08,0.9124684483363245
2024-01-09,0.9066706024072763
2024-01-10,0.9121337552735285
2024-01-11,0.9147711905537935
2024-01-12,0.9157496464156176
2024-01-16,0.9327227910328326
2024-01-17,0.9333928923470877
2024-01-18,0.9372990761562731
2024-01-19,0.9383022424626707
2024-01-22,0.9416186787657995
2024-01-23,0.9408310925205488
2024-01-24,0.9345107069263164
2024-01-25,0.9381330332754221
2024-01-26,0.9429235271098304
2024-01-29,0.9465426280066271
2024-01-30,0.9407522448456
2024-01-31,0.9404981102027082
2024-02-01,0.9428419769111344
2024-02-02,0.9441425512999396
2024-02-05,0.9459982552225866
2024-02-06,0.9467472768218804
2024-02-07,0.949701873006151
2024-02-08,0.9578130307503959
2024-02-09,0.9582418331010886
2024-02-12,0.9573273671462894
2024-02-13,0.9583962958213984
2024-02-14,0.963499398296546
2024-02-15,0.966991381378446
2024-02-16,0.9634776774758809
2024-02-20,0.9593211579913
2024-02-21,0.9591389923324701
2024-02-22,0.9605075331539652
2024-02-23,0.9674302506277871
2024-02-26,0.9664033846841974
2024-02-27,0.9612389367094527
2024-02-28,0.9621295468309884
2024-02-29,0.9617174104645652
2024-03-01,0.9688361096132083
2024-03-04,0.9662310918368286
2024-03-05,0.9689905864738284
2024-03-06,0.9683132655107092
2024-03-07,0.9639670394638095
2024-03-08,0.9610146226610378
2024-03-11,0.9583295376876991
2024-03-12,0.9607776668085048
2024-03-13,0.9574789144784834
2024-03-14,0.9592712466532414
2024-03-15,0.9599856732437034
2024-03-18,0.957350979140078
2024-03-19,0.9623713923590013
2024-03-20,0.9636508259763444
2024-03-21,0.9632805995504133
2024-03-22,0.9677369737034639
2024-03-25,0.9672910560365475
2024-03-26,0.9712219787460695
2024-03-27,0.9754144576622564
2024-03-28,0.967954422653997
2024-04-01,0.9648839588166626
2024-04-02,0.9683468677745874
2024-04-03,0.9638132771401696
2024-04-04,0.9637996722267432
2024-04-05,0.9650339653021716
2024-04-08,0.9610565228745966
2024-04-09,0.962079216476097
2024-04-10,0.9635549493841064
2024-04-11,0.970647193566664
2024-04-12,0.9657955416520727
2024-04-15,0.9698571508937224
2024-04-16,0.9714907300704482
2024-04-17,0.9712322546385984
2024-04-18,0.9715884322662371
2024-04-19,0.9661271952150956
2024-04-22,0.9599182248382747
2024-04-23,0.9596817834543634
2024-04-24,0.962981531465528
2024-04-25,0.9601257494060071
2024-04-26,0.9651103180477055
2024-04-29,0.9563502153992145
2024-04-30,0.9622262394029573
2024-05-01,0.9605075068529348
2024-05-02,0.9478885049543236
2024-05-03,0.9415462648644591
2024-05-06,0.9371475265251721
2024-05-07,0.9368840253947259
2024-05-08,0.9439062608485171
2024-05-09,0.9416915040795129
2024-05-10,0.9383416262000828
2024-05-13,0.9322156283360643
2024-05-14,0.9341212823608387
2024-05-15,0.9338767975922911
2024-05-16,0.9343739938952665
2024-05-17,0.9382871876306068
2024-05-20,0.9329017467225936
2024-05-21,0.9322181191157389
2024-05-22,0.9287341017348134
2024-05-23,0.928688315038506
2024-05-24,0.9312808504822799
2024-05-28,0.9368181353327667
2024-05-29,0.9425466042243017
2024-05-30,0.9450110435707249
2024-05-31,0.9454060266712595
2024-06-03,0.9393583413474483
2024-06-04,0.9354738215431675
2024-06-05,0.9385935599714105
2024-06-06,0.9361990815809471
2024-06-07,0.9391154753793992
2024-06-10,0.9438617889885341
2024-06-11,0.93975114664438
2024-06-12,0.9410308579561724
2024-06-13,0.9370732180575403
2024-06-14,0.9387802723021778
2024-06-17,0.9453250020808619
2024-06-18,0.9445847714643055
2024-06-20,0.9525716633247177
2024-06-21,0.9544544965394793
2024-06-24,0.9533089515073538
2024-06-25,0.956597495077019
2024-06-26,0.9631472128986706
2024-06-27,0.9616596123929361
2024-06-28,0.969425169018161
2024-07-01,0.9753353493178043
2024-07-02,0.9755122755920727
2024-07-03,0.9761443345446221
2024-07-05,0.9785828337201693
2024-07-08,0.9792880032143477
2024-07-09,0.9802320550468838
2024-07-10,0.981641476385048
2024-07-11,0.979748398229975
2024-07-12,0.9769227338816915
2024-07-15,0.9816656677605611
2024-07-16,0.9814404617433932
2024-07-17,0.9770226713813799
2024-07-18,0.978794162659409
2024-07-19,0.9776252010721392
2024-07-22,0.9774442191075503
2024-07-23,0.9760678684495402
2024-07-24,0.9738172031405171
2024-07-25,0.9725766803920065
2024-07-26,0.9753489409968292
2024-07-29,0.9748647185764143
2024-07-30,0.9757368544882656
2024-07-31,0.9722852167046337
2024-08-01,0.9721107213162852
2024-08-02,0.959748636966362
2024-08-05,0.9463175412909066
2024-08-06,0.9485631573684983
2024-08-07,0.9545564840752286
2024-08-08,0.9593493740503741
2024-08-09,0.957266586233133
2024-08-12,0.9593223404174364
2024-08-13,0.9605671643223157
2024-08-14,0.9587117405931415
2024-08-15,0.9677032775372558
2024-08-16,0.9676384470666598
2024-08-19,0.9616845400196389
2024-08-20,0.9563928426027918
2024-08-21,0.9576387130674988
2024-08-22,0.9633021211939087
2024-08-23,0.9619439991386123
2024-08-26,0.9663173638645375
2024-08-27,0.9622986713864032
2024-08-28,0.9624358017620163
2024-08-29,0.9625654617904715
2024-08-30,0.9637673838414648
2024-09-03,0.9558498230714612
2024-09-04,0.9537369545800115
2024-09-05,0.9549494810759489
2024-09-06,0.9580893718871795
2024-09-09,0.9626318846167989
2024-09-10,0.9638192101557511
2024-09-11,0.9614296868769883
2024-09-12,0.9574316926354965
2024-09-13,0.95733165609245
2024-09-16,0.9596266365139842
2024-09-17,0.9608788459337367
2024-09-18,0.9624098914711934
2024-09-19,0.9629067690419862
2024-09-20,0.9633699834781005
2024-09-23,0.9540895376973734
2024-09-24,0.9538601343111357
2024-09-25,0.9543140280515443
2024-09-26,0.958621433440637
2024-09-27,0.955058624870643
2024-09-30,0.9529146320618942
2024-10-01,0.9470458332505087
2024-10-02,0.9463425752194822
2024-10-03,0.9448925610643255
2024-10-04,0.9489617480955291
2024-10-07,0.9445213168843125
2024-10-08,0.9508254840351037
2024-10-09,0.9540126174199284
2024-10-10,0.9516986118215616
2024-10-11,0.9570944779632363
2024-10-14,0.9671645133052617
2024-10-15,0.9735676164130432
2024-10-16,0.973881924295028
2024-10-17,0.9737763587843286
2024-10-18,0.9792204481962196
2024-10-21,0.9750048005218351
2024-10-22,0.970180461870289
2024-10-23,0.9677947130136403
2024-10-24,0.966978016056745
2024-10-25,0.9700513306049474
2024-10-28,0.9799560441899543
2024-10-29,0.9810505561731645
2024-10-30,0.9789203309542976
2024-10-31,0.9751722174498291
2024-11-01,0.977709020546164
2024-11-04,0.9725350355619881
2024-11-05,0.9729559993303101
2024-11-06,0.9751682209073108
2024-11-07,0.9771310676405656
2024-11-08,0.9786957818893797
2024-11-11,0.9798100798022713
2024-11-12,0.9808282389944258
2024-11-13,0.9845494883346315
2024-11-14,0.9920735755518737
2024-11-15,0.9853301205289966
2024-11-18,0.979956813161149
2024-11-19,0.9807383608974838
2024-11-20,0.9774757813411847
2024-11-21,0.9769757586887596
2024-11-22,0.9833274389977826
2024-11-25,0.9851323180716306
2024-11-26,0.9836623653284857
2024-11-27,0.9874481989036319
2024-11-29,0.9845366703594011
2024-12-02,0.9876466510917928
2024-12-03,0.9891667893512086
2024-12-04,0.9952559152556797
2024-12-05,0.9896333034871229
2024-12-06,0.9941127098596438
2024-12-09,0.9919825807047183
2024-12-10,0.9917032528786244
2024-12-11,0.9905867942078379
2024-12-12,0.9908078158966962
2024-12-13,0.9940088646276499
2024-12-16,0.995734944642853
2024-12-17,0.9981381849404755
2024-12-18,1.0009873237764302
2024-12-19,0.9997995290670904
2024-12-20,0.9993471498864092
2024-12-23,0.9957146935017295
2024-12-24,0.9985502807196358
2024-12-26,0.9980827578902863
2024-12-27,0.9947578475960599
2024-12-30,0.9896201004827371
2024-12-31,0.9921500203919312
2025-01-02,0.9921837946227903
2025-01-03,0.9983012681968698
2025-01-06,0.98879920285249
2025-01-07,0.9905680433324052
2025-01-08,0.9942550170076686
2025-01-10,0.9887491809016877
2025-01-13,0.9832391290879355
2025-01-14,0.9820702031317373
2025-01-15,0.9841704779395085
2025-01-16,0.986515892232102
2025-01-17,0.9894223060673292
2025-01-21,0.981755886959038
2025-01-22,0.9848833533126958
2025-01-23,0.9828943375406072
2025-01-24,0.9857086467262555
2025-01-27,0.9880759821319117
2025-01-28,0.9894346394278369
2025-01-29,0.9845734320011448
2025-01-30,0.9886992995816853
2025-01-31,0.9923255697202932
2025-02-03,0.9888829465313396
2025-02-04,0.9813093497892548
2025-02-05,0.9800523286139816
2025-02-06,0.9762076358731696
2025-02-07,0.9765612788453315
2025-02-10,0.9797124940820361
2025-02-11,0.9798396905902326
2025-02-12,0.9815594863017888
2025-02-13,0.9779033839286689
2025-02-14,0.9725811178445679
2025-02-18,0.9731442116459207
2025-02-19,0.9747093827660475
2025-02-20,0.9689723252184984
2025-02-21,0.9702406705956181
2025-02-24,0.9734251279976818
2025-02-25,0.9735979056643402
2025-02-26,0.9779666842196169
2025-02-27,0.9841767126131408
2025-02-28,0.990350743185674
2025-03-03,0.9906683473206951
2025-03-04,0.9859037651971361
2025-03-05,0.9780527082794104
2025-03-06,0.9726816804117302
2025-03-07,0.9733180555006421
2025-03-10,0.973309181803758
2025-03-11,0.9720584242245169
2025-03-12,0.972186918983977
2025-03-13,0.9744971040552444
2025-03-14,0.9735713701762659
2025-03-17,0.9705479228695075
2025-03-18,0.9707049412846114
2025-03-19,0.9755080094953621
2025-03-20,0.9786970654118187
2025-03-21,0.9790460921638965
2025-03-24,0.9802323206866701
2025-03-25,0.9802130023856205
2025-03-26,0.981130617597913
2025-03-27,0.9815266179364569
2025-03-28,0.9819954006259985
2025-03-31,0.9855592018209641
2025-04-01,0.9850380703142311
2025-04-02,0.9839307183218456
2025-04-03,0.9791311364215128
2025-04-04,0.9885169156559559
2025-04-07,0.9855536723287175
2025-04-08,0.9842253538801382
2025-04-09,0.9805155316190205
2025-04-10,0.9667052591055904
2025-04-11,0.9554476188291113
2025-04-14,0.9583907404441439
2025-04-15,0.9633846150736664
2025-04-16,0.9593856843510488
2025-04-17,0.957236651950214
2025-04-21,0.9534809097478414
2025-04-22,0.9595040836356976
2025-04-23,0.9667897906695587
2025-04-24,0.9685011532620845
2025-04-25,0.968587598037401
2025-04-28,0.9733460859123317
2025-04-29,0.9820069069281382
2025-04-30,0.9799222607984219
2025-05-01,0.9784316209916692
2025-05-02,0.9709155578755697
2025-05-05,0.980769671260022
2025-05-06,0.9781559612174766
2025-05-07,0.984631730664727
2025-05-08,0.9845750137051532
2025-05-09,0.9857700805568977
2025-05-12,0.9859209957245818
2025-05-13,0.9811704014767594
2025-05-14,0.9812510927833402
2025-05-15,0.9833732288654724
2025-05-16,0.9880161041950665
2025-05-19,0.9815061678794696
2025-05-20,0.9737068848269117
2025-05-21,0.9671375897933187
2025-05-22,0.9702503498899446
2025-05-23,0.9661054490340175
2025-05-27,0.9785061788566418
2025-05-28,0.9797115430147982
2025-05-29,0.9805901016698348
2025-05-30,0.9807462231770357
2025-06-02,0.9749501217896638
2025-06-03,0.9731694243077174
2025-06-04,0.9709199770360337
2025-06-05,0.9656252932513733
2025-06-06,0.958094542264778
2025-06-09,0.9644125939095319
2025-06-10,0.9694306403938148
2025-06-11,0.9704776074002928
2025-06-12,0.9714095826156515
2025-06-13,0.9583462286655764
2025-06-16,0.9614303497816883
2025-06-17,0.9512694646236307
2025-06-18,0.9385849982744214
2025-06-20,0.9442431655869271
2025-06-23,0.9643710498544297
2025-06-24,0.9788416771303194
2025-06-25,0.983768928562298
2025-06-26,0.9843010483621052
2025-06-27,0.9785227695980547
2025-06-30,0.9850528328598092
2025-07-01,0.9827440952821397
2025-07-02,0.9743747760370387
2025-07-03,0.9754371948727829
2025-07-07,0.9868610727750836
2025-07-08,0.9876048029650986
2025-07-09,0.9878169529978705
2025-07-10,0.9821249196920663
2025-07-11,0.9859590752742207
2025-07-14,0.9858154206220825
2025-07-15,0.9856688818637139
2025-07-16,0.9851583534907725
2025-07-17,0.9879389745520368
2025-07-18,0.9827883269207719
2025-07-21,0.9893907286977657
2025-07-22,0.9903118831680299
2025-07-23,0.9926713049548352
2025-07-24,0.9893480663006452
2025-07-25,0.991018608063277
2025-07-28,0.9930519398242271
2025-07-29,0.9892315983501283
2025-07-30,0.992083095461887
2025-07-31,0.9921326001030929
2025-08-01,0.9962766648327729
2025-08-04,1.0012944651723585
2025-08-05,1.0053741307031048
2025-08-06,1.0062520619666595
2025-08-07,1.0027293870542473
2025-08-08,1.0061812960053795
2025-08-11,1.004611589755279
2025-08-12,1.0188025051115233
2025-08-13,1.0174111524411988
2025-08-14,1.0184262537699296
2025-08-15,1.0158344999509459
2025-08-18,1.0166212278342468
2025-08-19,1.022631179017875
2025-08-20,1.0195429871781656
2025-08-21,1.0143169627157391
2025-08-22,1.0183257127467662
2025-08-25,1.013220660850053
2025-08-26,1.017568321907016
2025-08-27,1.0181532034080316
2025-08-28,1.0123270228571164
2025-08-29,1.0082849731663706
2025-09-02,1.008209368308758
2025-09-03,1.0093784340789902
2025-09-04,1.010293055054646
2025-09-05,1.0096296253305668
2025-09-08,1.0055861473007295
2025-09-09,1.0073278022115655
2025-09-10,1.0078770627692974
2025-09-11,1.0047018868148185
2025-09-12,1.0049959549295153
2025-09-15,1.0050922182419906
2025-09-16,1.0011036249967749
2025-09-17,1.0013626764110153
2025-09-18,1.0065325330985522
2025-09-19,1.0083545719346174
2025-09-22,1.0134703493918984
2025-09-23,1.0111312299632287
2025-09-24,1.0141453095820894
2025-09-25,1.0157062860844384
2025-09-26,1.0182533398360687
2025-09-29,1.0168627492185804
2025-09-30,1.017737770358773
2025-10-01,1.0181287129534464
2025-10-02,1.0183218685728785
2025-10-03,1.0202470906417616
2025-10-06,1.0249162832264898
2025-10-07,1.0261809491529073
2025-10-08,1.02980438447149
2025-10-09,1.0325885385536862
2025-10-10,1.0324108023125795
2025-10-13,1.0389406990893582
2025-10-14,1.0398277259256519
2025-10-15,1.04193050659991
2025-10-16,1.043293218160495
2025-10-17,1.038822023771087
2025-10-20,1.0383159087833984
2025-10-21,1.0346302442481596
2025-10-22,1.0340755640141506
2025-10-23,1.0341283200399842
2025-10-24,1.0351594859649866
2025-10-27,1.0302419127044395
2025-10-28,1.0269488162920828
2025-10-29,1.0281144725321218
2025-10-30,1.0319742530865965
2025-10-31,1.0314546129389057
2025-11-03,1.0292821902394875
2025-11-04,1.030430359602089
2025-11-05,1.031341798836529
2025-11-06,1.0357532916200138
2025-11-07,1.0365797270703494
2025-11-10,1.0342958611123538
2025-11-11,1.0313131020637605
2025-11-12,1.0331080800253107
2025-11-13,1.0312179517401567
2025-11-14,1.0356446543211115
2025-11-17,1.03218838320091
2025-11-18,1.029469530866065
2025-11-19,1.0366536201008074
2025-11-20,1.0415914651028562
2025-11-21,1.0426659135737257
2025-11-24,1.0443454181288225
2025-11-25,1.0468414432779178
2025-11-26,1.0404785539838894
2025-11-28,1.038285665869739
2025-12-01,1.0398372812365482
2025-12-02,1.0415838561876483
2025-12-03,1.0409643153054111
2025-12-04,1.0363345794974816
2025-12-05,1.0335094994771494
2025-12-08,1.0421778066876253
2025-12-09,1.0488427999144874
2025-12-10,1.0490256095716195
2025-12-11,1.0546281202977077
2025-12-12,1.060304319796468
2025-12-15,1.0661004801726122
2025-12-16,1.0742283524925997
2025-12-17,1.0701547552037134
2025-12-18,1.0742544078969403
2025-12-19,1.077096012938196
2025-12-22,1.0720412732876996
2025-12-23,1.0630968357552806
2025-12-24,1.0621798707297674
2025-12-26,1.0658879643682477
2025-12-29,1.0673171622866193
2025-12-30,1.0678359108689184
2025-12-31,1.0725549441869595
2026-01-02,1.0754183668203343
2026-01-05,1.0687124365419083
2026-01-06,1.0738842436291447
2026-01-07,1.068751127213465
2026-01-08,1.0637489974968681
2026-01-09,1.0715879595073872
2026-01-12,1.0811042669894344
2026-01-13,1.0833149073113295
2026-01-14,1.0869761665432558
2026-01-15,1.087286536634286
2026-01-16,1.0804305245928802
2026-01-20,1.0794876553984407
2026-01-21,1.0773390502239244
2026-01-22,1.0775795940817603
2026-01-23,1.0634867351032025
2026-01-26,1.0637437164431958
2026-01-27,1.0603515108250088
2026-01-28,1.0561357153328432
2026-01-29,1.0499993074981129
2026-01-30,1.048263771217892
2026-02-02,1.0639052196391416
2026-02-03,1.0595993775662418
2026-02-04,1.061725200022869
2026-02-05,1.0584411241221197
2026-02-06,1.0621163944272964
2026-02-09,1.0639524232089217
2026-02-10,1.06122366546242
2026-02-11,1.054367994659184
2026-02-12,1.0500991041602807
2026-02-13,1.0562280675818552
2026-02-17,1.0618324493405569
2026-02-18,1.0553977976538773
2026-02-19,1.0475731363903045
2026-02-20,1.04267045921557
2026-02-23,1.0464552895991734
2026-02-24,1.0486299892019928
2026-02-25,1.048981486355849
2026-02-26,1.048271303213254
2026-02-27,1.0423443631485534
2026-03-02,1.0404741027355908
2026-03-03,1.0371542516724692
2026-03-04,1.0388910771250717
2026-03-05,1.0273316208007084
2026-03-06,1.0153778589113316
2026-03-09,1.022604722583714
2026-03-10,1.0240204302863114
2026-03-11,1.0210369091169065
2026-03-12,1.0136626884233562
